time_s,x_m,v_m_s,theta1_rad,omega1_rad_s,theta2_rad,omega2_rad_s,theta3_rad,omega3_rad_s,force_N,push_N
1.625000000000000056e-01,-6.703276547472027114e-04,-9.804717375778308763e-03,4.372286731491509260e-02,4.695769057296509397e-01,7.915649441116508200e-03,-2.775937338856132031e-01,1.833059181587742142e-02,3.504248068166597452e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.650000000000000078e-01,-6.951713548718303423e-04,-1.007140728580965469e-02,4.492017776764943571e-02,4.883989342289846713e-01,7.199797928729772742e-03,-2.952441129247881380e-01,1.842208714012087342e-02,3.819249373722277685e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.675000000000000100e-01,-7.206906188364451543e-04,-1.034521114684463020e-02,4.616551307692343120e-02,5.080023878322236230e-01,6.438627177266046178e-03,-3.138566996125052300e-01,1.852175386475356234e-02,4.158206790401380859e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.700000000000000122e-01,-7.469035548084449957e-04,-1.062638882412512628e-02,4.746086930265821374e-02,5.284214759986943788e-01,5.629674095728699583e-03,-3.334778622485663480e-01,1.863020969836877774e-02,4.522637195145401412e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.725000000000000144e-01,-7.738289298323210077e-04,-1.091520753762458863e-02,4.880832962322194379e-02,5.496916866082005582e-01,4.770357328705138004e-03,-3.541558489568005230e-01,1.874811121041029469e-02,4.914132898000853761e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.750000000000000167e-01,-8.014861880680314342e-04,-1.121194173283773451e-02,5.021006754849351161e-02,5.718497985806745287e-01,3.857972523278347179e-03,-3.759408131747700166e-01,1.887615573997865337e-02,5.334363440089553987e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.774999999999999911e-01,-8.298954686239528840e-04,-1.151687288397362958e-02,5.166835015656807972e-02,5.949338879702198435e-01,2.889687542893779135e-03,-3.988848303153864072e-01,1.901508334630765476e-02,5.785077118586047507e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999999933e-01,-8.590776228023314911e-04,-1.183028921888124377e-02,5.318554133622496044e-02,6.189833262534131242e-01,1.862537652483367513e-03,-4.230419037744340693e-01,1.916567879324519372e-02,6.268102169721181949e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.824999999999999956e-01,-8.890542305469222809e-04,-1.215248535377436330e-02,5.476410501386277246e-02,6.440387693567074523e-01,7.734207040295596174e-04,-4.484679582008761489e-01,1.932877355821579698e-02,6.785347530050633846e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.849999999999999978e-01,-9.198476158509971560e-04,-1.248376182446906540e-02,5.640660833973272503e-02,6.701421357760193320e-01,-3.809076426917190616e-04,-4.752208176639153847e-01,1.950524785400054376e-02,7.338803084197333126e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.875000000000000000e-01,-9.514808608489061471e-04,-1.282442449941075847e-02,5.811572480392639128e-02,6.973365719331989787e-01,-1.603838623154487872e-03,-5.033601660419319002e-01,1.969603264921130498e-02,7.930539293943236756e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.900000000000000022e-01,-9.839778182757013495e-04,-1.317478385826378884e-02,5.989423724765911144e-02,7.256664026898319575e-01,-2.898914946778134889e-03,-5.329474866243164577e-01,1.990211167052763006e-02,8.562706088882562905e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.925000000000000044e-01,-1.017363121936835056e-03,-1.353515411828726082e-02,6.174504072989572129e-02,7.551770647002874481e-01,-4.269835195175701592e-03,-5.640459775597191916e-01,2.012452336657286761e-02,9.237530882868788540e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.950000000000000067e-01,-1.051662194783547014e-03,-1.390585218915803278e-02,6.367114520325956040e-02,7.859150200357972738e-01,-5.720457974971497606e-03,-5.967204394067329165e-01,2.036436280969900620e-02,9.957315563259652724e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.975000000000000089e-01,-1.086901254139284413e-03,-1.428719643536955491e-02,6.567567794642407975e-02,8.179276472537270193e-01,-7.254805750356739004e-03,-6.310371306509123812e-01,2.062278350789779197e-02,1.072443228162961726e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000111e-01,-1.123107313568483820e-03,-1.467950522389174436e-02,6.776188569279738283e-02,8.512631068269428392e-01,-8.877068269713468684e-03,-6.670635866531993141e-01,2.090099909453380436e-02,1.154131785541518407e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.025000000000000133e-01,-1.160308180821620783e-03,-1.508309523349798779e-02,6.993313638727872983e-02,8.859701775953477965e-01,-1.059160548880424234e-02,-7.048683971003010251e-01,2.120028485858597989e-02,1.241046657024507671e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.050000000000000155e-01,-1.198532451230105780e-03,-1.549827950114661228e-02,7.219292049422200430e-02,9.220980606659643364e-01,-1.240294988022641598e-02,-7.445209366522355099e-01,2.152197907258086851e-02,1.333442115299815489e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.075000000000000178e-01,-1.237809495862181048e-03,-1.592536518016545929e-02,7.454485177054265277e-02,9.596961469832461233e-01,-1.431580800513653461e-02,-7.860910431455456759e-01,2.186748406941204162e-02,1.431576166662938687e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.099999999999999922e-01,-1.278169443687579739e-03,-1.636465098487563732e-02,7.699266740825172484e-02,9.988137446351704751e-01,-1.633506120878885914e-02,-8.296486374374528738e-01,2.223826701279446247e-02,1.535709206043773534e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.124999999999999944e-01,-1.319643156935864595e-03,-1.681642429687960419e-02,7.954022744073992179e-02,1.039499761874848049e+00,-1.846576528639835846e-02,-8.752632787975002104e-01,2.263586029925546486e-02,1.646102409491668472e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.149999999999999967e-01,-1.362262198773089720e-03,-1.728095790973587995e-02,8.219151329707424791e-02,1.081802341848305593e+00,-2.071314895051503888e-02,-9.230036497069834533e-01,2.306186152240419229e-02,1.763015835013341526e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.174999999999999989e-01,-1.406058792366266961e-03,-1.775850639138547640e-02,8.495062537868995622e-02,1.125768445158131348e+00,-2.308261091586939762e-02,-9.729369640581141399e-01,2.351793292287981604e-02,1.886706202257484588e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.200000000000000011e-01,-1.451065770358282237e-03,-1.824930204775091977e-02,8.782177952352586414e-02,1.171443376696283956e+00,-2.557971540302779456e-02,-1.025128293107565369e+00,2.400580024003724430e-02,2.017424321979728596e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.225000000000000033e-01,-1.497316513741268548e-03,-1.875355047668895991e-02,9.080930221432363669e-02,1.218870253688834060e+00,-2.821018584883362018e-02,-1.079639804193480934e+00,2.452725087432902629e-02,2.155412147762072461e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.250000000000000056e-01,-1.544844879098659614e-03,-1.927142570924961218e-02,9.391762438106203426e-02,1.268089412656076886e+00,-3.097989660031734080e-02,-1.136529908238402164e+00,2.508413126279547198e-02,2.300899425398373055e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.275000000000000078e-01,-1.593685113190629896e-03,-1.980306494528477276e-02,9.715127364301325008e-02,1.319137754051336930e+00,-3.389486236052251245e-02,-1.195852313504796260e+00,2.567834336447115395e-02,2.454099920019763015e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.300000000000000100e-01,-1.643871753890533425e-03,-2.034856290314578445e-02,1.005148648344987017e-01,1.372048024749199513e+00,-3.696122515068449299e-02,-1.257654985018352933e+00,2.631184014832945242e-02,2.615207207769495446e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.325000000000000122e-01,-1.695439516548113285e-03,-2.090796581874822604e-02,1.040130886610125954e-01,1.426848040354169900e+00,-4.018523855476375389e-02,-1.321979011597145925e+00,2.698661997418027453e-02,2.784390027998296935e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.350000000000000144e-01,-1.748423164965985568e-03,-2.148126514781243529e-02,1.076506983400047079e-01,1.483559851531489171e+00,-4.357324902099064118e-02,-1.388857385582487280e+00,2.770471975735810596e-02,2.961787203870456242e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.375000000000000167e-01,-1.802857366336723700e-03,-2.206839104662396481e-02,1.114324940943788728e-01,1.542198861246957486e+00,-4.713167401246747684e-02,-1.458313704201749106e+00,2.846820681181380305e-02,3.147502154224010029e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.399999999999999911e-01,-1.858776529706131306e-03,-2.266920573102312181e-02,1.153633053878148768e-01,1.602772902944961997e+00,-5.086697682671217219e-02,-1.530360806017240005e+00,2.927916927413704018e-02,3.341597037692378147e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.424999999999999933e-01,-1.916214627810591126e-03,-2.328349684009976481e-02,1.194479708204762153e-01,1.665281293266601681e+00,-5.478563794401181825e-02,-1.604999361099226363e+00,3.013970502389676925e-02,3.544086591492862093e-01,0.000000000000000000e+00,0.000000000000000000e+00
