time_s,x_m,v_m_s,theta1_rad,omega1_rad_s,theta2_rad,omega2_rad_s,theta3_rad,omega3_rad_s,force_N,push_N
1.849999999999999978e-01,5.108098991727767567e-18,5.505294618664160271e-17,3.141592653589793116e+00,1.663847823179395416e-15,3.141592653589793116e+00,-1.398802918608450101e-30,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.875000000000000000e-01,5.246652653333320104e-18,5.578995238920826897e-17,3.141592653589793116e+00,1.686290538044248683e-15,3.141592653589793116e+00,-1.414402951157986711e-30,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.900000000000000022e-01,5.387048600150042032e-18,5.652677436325381674e-17,3.141592653589793116e+00,1.708732147537975239e-15,3.141592653589793116e+00,-1.431042985877492359e-30,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.925000000000000044e-01,5.529286371664198265e-18,5.726341215482962840e-17,3.141592653589793116e+00,1.731172651936883477e-15,3.141592653589793116e+00,-1.450803027106905469e-30,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.950000000000000067e-01,5.673365507477165779e-18,5.799986580997554923e-17,3.141592653589793116e+00,1.753612051517212370e-15,3.141592653589793116e+00,-1.467443061826411116e-30,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.975000000000000089e-01,5.819285547305408190e-18,5.873613537471994904e-17,3.141592653589793116e+00,1.776050346555132063e-15,3.141592653589793116e+00,-1.486163100885855014e-30,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000111e-01,5.967046030980445710e-18,5.947222089507966055e-17,3.141592653589793116e+00,1.798487537326743872e-15,3.141592653589793116e+00,-1.506963144285237161e-30,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.025000000000000133e-01,6.116646498448825103e-18,6.020812241706004104e-17,3.141592653589793116e+00,1.820923624108079301e-15,3.141592653589793116e+00,-1.525683183344681059e-30,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.050000000000000155e-01,6.268086489772092720e-18,6.094383998665493532e-17,3.141592653589793116e+00,1.843358607175102010e-15,3.141592653589793116e+00,-1.545443224574094169e-30,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.075000000000000178e-01,6.421365545126765226e-18,6.167937364984668811e-17,3.141592653589793116e+00,1.865792486803705846e-15,3.141592653589793116e+00,-1.562083259293599816e-30,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.099999999999999922e-01,6.576483204804300325e-18,6.241472345260615634e-17,3.141592653589793116e+00,1.888225263269716023e-15,3.141592653589793116e+00,-1.580803298353043889e-30,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.124999999999999944e-01,6.733439009211069030e-18,6.314988944089269682e-17,3.141592653589793116e+00,1.910656936848888732e-15,3.141592653589793116e+00,-1.600563339582456999e-30,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.149999999999999967e-01,6.892232498868326384e-18,6.388487166065419089e-17,3.141592653589793116e+00,1.933087507816911139e-15,3.141592653589793116e+00,-1.621363382981839146e-30,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.174999999999999989e-01,7.052863214412182959e-18,6.461967015782703213e-17,3.141592653589793116e+00,1.955516976449401381e-15,3.141592653589793116e+00,-1.640083422041283219e-30,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.200000000000000011e-01,7.215330696593576352e-18,6.535428497833611399e-17,3.141592653589793116e+00,1.977945343021909364e-15,3.141592653589793116e+00,-1.660883465440665366e-30,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.225000000000000033e-01,7.379634486278240370e-18,6.608871616809486679e-17,3.141592653589793116e+00,2.000372607809915175e-15,3.141592653589793116e+00,-1.680643506670078476e-30,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.250000000000000056e-01,7.545774124446678838e-18,6.682296377300524537e-17,3.141592653589793116e+00,2.022798771088830666e-15,3.141592653589793116e+00,-1.699363545729522548e-30,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.275000000000000078e-01,7.713749152194136323e-18,6.755702783895771681e-17,3.141592653589793116e+00,2.045223833133998665e-15,3.141592653589793116e+00,-1.718083584788966621e-30,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.300000000000000100e-01,7.883559110730568860e-18,6.829090841183129738e-17,3.141592653589793116e+00,2.067647794220693369e-15,3.141592653589793116e+00,-1.739923630358317805e-30,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.325000000000000122e-01,8.055203541380617763e-18,6.902460553749351554e-17,3.141592653589793116e+00,2.090070654624119947e-15,3.141592653589793116e+00,-1.756563665077823453e-30,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.350000000000000144e-01,8.228681985583575724e-18,6.975811926180043662e-17,3.141592653589793116e+00,2.112492414619414940e-15,3.141592653589793116e+00,-1.775283704137267526e-30,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.375000000000000167e-01,8.403993984893362164e-18,7.049144963059667517e-17,3.141592653589793116e+00,2.134913074481645863e-15,3.141592653589793116e+00,-1.792963741026742211e-30,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.399999999999999911e-01,8.581139080978495497e-18,7.122459668971538258e-17,3.141592653589793116e+00,2.157332634485811598e-15,3.141592653589793116e+00,-1.807523771406309784e-30,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.424999999999999933e-01,8.760116815622060779e-18,7.195756048497824709e-17,3.141592653589793116e+00,2.179751094906842005e-15,3.141592653589793116e+00,-1.828323814805691931e-30,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.449999999999999956e-01,8.940926730721683510e-18,7.269034106219550617e-17,3.141592653589793116e+00,2.202168456019598706e-15,3.141592653589793116e+00,-1.849123858205074078e-30,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.474999999999999978e-01,9.123568368289500362e-18,7.342293846716594645e-17,3.141592653589793116e+00,2.224584718098874691e-15,3.141592653589793116e+00,-1.865763892924579726e-30,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,9.308041270452131449e-18,7.415535274567690377e-17,3.141592653589793116e+00,2.246999881419393926e-15,3.141592653589793116e+00,-1.883443929814054411e-30,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.525000000000000022e-01,9.494344979450649505e-18,7.488758394350427548e-17,3.141592653589793116e+00,2.269413946255811352e-15,3.141592653589793116e+00,-1.903203971043467521e-30,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000044e-01,9.682479037640553698e-18,7.561963210641250811e-17,3.141592653589793116e+00,2.291826912882714066e-15,3.141592653589793116e+00,-1.920884007932942206e-30,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
