time_s,x_m,v_m_s,theta1_rad,omega1_rad_s,theta2_rad,omega2_rad_s,theta3_rad,omega3_rad_s,force_N,push_N
1.499999999999999944e-01,5.229622869007086866e-02,-2.619173436333342361e-02,-4.125491122446954262e-01,-3.345598861210318464e+00,4.765824245058398329e-02,2.732036633035684225e+00,7.151193361988182617e-02,7.396976607212487620e-01,-8.000000000000000000e+00,0.000000000000000000e+00
1.524999999999999967e-01,5.220176892792667556e-02,-4.937617198946973179e-02,-4.209284855358301769e-01,-3.358038052344735735e+00,5.466673606150146414e-02,2.875039504698078563e+00,7.336613267188769882e-02,7.434838646579519095e-01,-8.000000000000000000e+00,0.000000000000000000e+00
1.549999999999999989e-01,5.204934632339239253e-02,-7.256241291202783494e-02,-4.293398906737252996e-01,-3.371182875725520667e+00,6.203476171153044644e-02,3.019628287183172333e+00,7.522846844499941898e-02,7.462090359800613859e-01,-8.000000000000000000e+00,0.000000000000000000e+00
1.575000000000000011e-01,5.183895340070202723e-02,-9.575280358593515895e-02,-4.377847802675078892e-01,-3.384783999967748258e+00,6.976602857094808818e-02,3.165598241743634134e+00,7.709630750727369808e-02,7.478901719612913723e-01,-8.000000000000000000e+00,0.000000000000000000e+00
1.600000000000000033e-01,5.157057703202504867e-02,-1.189495163186413407e-01,-4.462639830465575663e-01,-3.398591897675001139e+00,7.786373283657033184e-02,3.312744043490196244e+00,7.896707154291005004e-02,7.485543793886132447e-01,-8.000000000000000000e+00,0.000000000000000000e+00
1.625000000000000056e-01,5.124419889385853355e-02,-1.421545327262278835e-01,-4.547777052189070357e-01,-3.412358327013579107e+00,8.633055866581504367e-02,3.460861713542031648e+00,8.083826265846826009e-02,7.482388799945755009e-01,-8.000000000000000000e+00,0.000000000000000000e+00
1.650000000000000078e-01,5.085979596256032242e-02,-1.653696290255409485e-01,-4.633255355391232566e-01,-3.425837811393892096e+00,9.516868401679762224e-02,3.609750603978295835e+00,8.270748854970916275e-02,7.469908940595326730e-01,-8.000000000000000000e+00,0.000000000000000000e+00
1.675000000000000100e-01,5.041734104399738653e-02,-1.885963635013948592e-01,-4.719064540333610114e-01,-3.438789079222346334e+00,1.043797914676892896e-01,3.759215388318708495e+00,8.457248723015979575e-02,7.448674073833579934e-01,-8.000000000000000000e+00,0.000000000000000000e+00
1.700000000000000122e-01,4.991680333151381210e-02,-2.118360664232964430e-01,-4.805188442350502576e-01,-3.450976426646761297e+00,1.139650839693318318e-01,3.909068009758757789e+00,8.643115104035131724e-02,7.419348306594542031e-01,-8.000000000000000000e+00,0.000000000000000000e+00
1.725000000000000144e-01,4.935814898583045646e-02,-2.350898326094416069e-01,-4.891605086948509484e-01,-3.462170968766284940e+00,1.239253053671835469e-01,4.059129540936986302e+00,8.828154968368373545e-02,7.382685637450013827e-01,-8.000000000000000000e+00,0.000000000000000000e+00
1.750000000000000167e-01,4.874134173009854465e-02,-2.583585167510843994e-01,-4.978286874468970669e-01,-3.472151748767279500e+00,1.342607654171160958e-01,4.209231912524506569e+00,9.012195206987394513e-02,7.339524802299933759e-01,-8.000000000000000000e+00,0.000000000000000000e+00
1.774999999999999911e-01,4.806634345315657919e-02,-2.816427315223958838e-01,-5.065200790432771161e-01,-3.480706679640640733e+00,1.449713689190402499e-01,4.359219473177822657e+00,9.195084678837407710e-02,7.290783499225871322e-01,-8.000000000000000000e+00,0.000000000000000000e+00
1.799999999999999933e-01,4.733311481408606497e-02,-3.049428484143286711e-01,-5.152308637127941404e-01,-3.487633299221538863e+00,1.560566485067608200e-01,4.508950350053367195e+00,9.376696108014792586e-02,7.237452182981560789e-01,-8.000000000000000000e+00,0.000000000000000000e+00
1.824999999999999956e-01,4.654161584141792291e-02,-3.282590011502345972e-01,-5.239567281601035242e-01,-3.492739325911974557e+00,1.675158005648614001e-01,4.658297586734415852e+00,9.556927822474300949e-02,7.180587625677936625e-01,-8.000000000000000000e+00,0.000000000000000000e+00
1.849999999999999978e-01,4.569180652078835836e-02,-3.515910914698876510e-01,-5.326928914982069774e-01,-3.495843009226655251e+00,1.793477236957229382e-01,4.807150043613082957e+00,9.735705330865383755e-02,7.121306438274489503e-01,-8.000000000000000000e+00,0.000000000000000000e+00
1.875000000000000000e-01,4.478364736545215746e-02,-3.749387970101325518e-01,-5.414341318009371351e-01,-3.496773275884756504e+00,1.915510591327551915e-01,4.955413054041128973e+00,9.912982738860612320e-02,7.060778738198377757e-01,-8.000000000000000000e+00,0.000000000000000000e+00
1.900000000000000022e-01,4.381709996479880159e-02,-3.983015809665867435e-01,-5.501748127715921921e-01,-3.495369678236205591e+00,2.041242324892185156e-01,5.103008837482589044e+00,1.008874401078960065e-01,7.000222132867115477e-01,-8.000000000000000000e+00,0.000000000000000000e+00
1.925000000000000044e-01,4.279212750684428801e-02,-4.216787031925695040e-01,-5.589089100476513083e-01,-3.491482157104411232e+00,2.170654962442755409e-01,5.249876678097903593e+00,1.026300408638945033e-01,6.940896168463512872e-01,-8.000000000000000000e+00,0.000000000000000000e+00
1.950000000000000067e-01,4.170869527155033479e-02,-4.450692323786007987e-01,-5.676300366973411338e-01,-3.484970635465091338e+00,2.303729723969515919e-01,5.395972883373753248e+00,1.043580986592455434e-01,6.884097369526824828e-01,-8.000000000000000000e+00,0.000000000000000000e+00
1.975000000000000089e-01,4.056677109271503850e-02,-4.684720589573894145e-01,-5.763314675091965045e-01,-3.475704462659041205e+00,2.440446947617040951e-01,5.541270542388751608e+00,1.060724107974991837e-01,6.831154969326195259e-01,-8.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000111e-01,3.936632578705152180e-02,-4.918859083934881138e-01,-5.850061617279667114e-01,-3.463561731027661850e+00,2.580786504331362696e-01,5.685759106971492116e+00,1.077741106056614440e-01,6.783427405020999723e-01,-8.000000000000000000e+00,0.000000000000000000e+00
2.025000000000000133e-01,3.810733354989399857e-02,-5.153093545415308174e-01,-5.936467839465801033e-01,-3.448428488003796755e+00,2.724728200087335184e-01,5.829443821352235489e+00,1.094646743814807754e-01,6.742299626553163172e-01,-8.000000000000000000e+00,0.000000000000000000e+00
2.050000000000000155e-01,3.678977231772154882e-02,-5.387408327897039717e-01,-6.022457229218854957e-01,-3.430197866881693702e+00,2.872252162241152873e-01,5.972345026997482265e+00,1.111459277725863615e-01,6.709181245079613998e-01,-8.000000000000000000e+00,0.000000000000000000e+00
2.075000000000000178e-01,3.541362409835121378e-02,-5.621786527433216829e-01,-6.107951081393202530e-01,-3.408769158863083071e+00,3.023339207221813485e-01,6.114497369272249294e+00,1.128200517984255941e-01,6.685505526284728495e-01,-8.000000000000000000e+00,0.000000000000000000e+00
2.099999999999999922e-01,3.397887527021378751e-02,-5.856210102446721688e-01,-6.192868240066573549e-01,-3.384046847689889503e+00,3.177971187430631561e-01,6.255948931563758642e+00,1.144895887250481081e-01,6.672729216580723932e-01,-8.000000000000000000e+00,0.000000000000000000e+00
