time_s,x_m,v_m_s,theta1_rad,omega1_rad_s,theta2_rad,omega2_rad_s,force_N,push_N
1.524999999999999967e-01,3.474759088507774768e-18,4.545507978350971078e-17,3.141592653589793116e+00,9.146612102118063285e-16,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.549999999999999989e-01,3.589321083188819463e-18,4.619448515276882905e-17,3.141592653589793116e+00,9.296326167884784295e-16,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.575000000000000011e-01,3.705731360248088590e-18,4.693370569379012295e-17,3.141592653589793116e+00,9.446032840521992084e-16,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.600000000000000033e-01,3.823989457672740942e-18,4.767274145277487691e-17,3.141592653589793116e+00,9.595732121877737289e-16,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.625000000000000056e-01,3.944094913565424859e-18,4.841159247591283210e-17,3.141592653589793116e+00,9.745424013799611036e-16,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.650000000000000078e-01,4.066047266144248947e-18,4.915025880938216796e-17,3.141592653589793116e+00,9.895108518134739024e-16,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.675000000000000100e-01,4.189846053742752043e-18,4.988874049934953916e-17,3.141592653589793116e+00,1.004478563672978941e-15,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.700000000000000122e-01,4.315490814809875472e-18,5.062703759197005094e-17,3.141592653589793116e+00,1.019445537143096493e-15,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.725000000000000144e-01,4.442981087909933782e-18,5.136515013338726531e-17,3.141592653589793116e+00,1.034411772408400880e-15,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.750000000000000167e-01,4.572316411722586231e-18,5.210307816973321949e-17,3.141592653589793116e+00,1.049377269653420275e-15,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.774999999999999911e-01,4.703496325042808293e-18,5.284082174712841979e-17,3.141592653589793116e+00,1.064342029062636704e-15,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
