time_s,x_m,v_m_s,theta1_rad,omega1_rad_s,theta2_rad,omega2_rad_s,force_N,push_N
2.500000000000000000e-01,-5.139618069201871108e-03,-5.145712917856468116e-02,1.790535396709747873e-01,1.466921192967175491e+00,7.636921160190577457e-03,-8.122298968884331671e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.525000000000000022e-01,-5.269462518873652308e-03,-5.242062157313073095e-02,1.827658368216004692e-01,1.503044160662621920e+00,5.568864530008887231e-03,-8.423471275046372497e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000044e-01,-5.401732088335329737e-03,-5.339720645086201700e-02,1.865694014810580503e-01,1.539936317651147135e+00,3.424525014215623348e-03,-8.732569354529989836e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.575000000000000067e-01,-5.536459356973380194e-03,-5.438675721383862127e-02,1.904661646351872850e-01,1.577603922525687041e+00,1.201916239289751998e-03,-9.049630414670796208e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.600000000000000089e-01,-5.673676548338883741e-03,-5.538911547602188429e-02,1.944580717467226105e-01,1.616052284710109976e+00,-1.100955746766453611e-03,-9.374677682934018375e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.625000000000000111e-01,-5.813415448306786387e-03,-5.640408916621411639e-02,1.985470802803538659e-01,1.655285682554371363e+00,-3.486088833409309914e-03,-9.707719233570777373e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.650000000000000133e-01,-5.955707318493563308e-03,-5.743145063436743553e-02,2.027351570210532694e-01,1.695307279942302348e+00,-5.955480909761256755e-03,-1.004874678788342246e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.675000000000000155e-01,-6.100582804961529083e-03,-5.847093477745088363e-02,2.070242751826611716e-01,1.736119041995607626e+00,-8.511125624332122053e-03,-1.039773449538353045e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.700000000000000178e-01,-6.248071842280935109e-03,-5.952223720299116422e-02,2.114164113052960370e-01,1.777721650549769272e+00,-1.115500783851321696e-02,-1.075463770433595867e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.725000000000000200e-01,-6.398203553068660190e-03,-6.058501245030024907e-02,2.159135419419619950e-01,1.820114420172783909e+00,-1.388909877238280258e-02,-1.111939173143683623e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.750000000000000222e-01,-6.551006143174664675e-03,-6.165887229125029123e-02,2.205176401367756056e-01,1.863295215594479304e+00,-1.671535084395807391e-02,-1.149191064165306697e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.775000000000000244e-01,-6.706506792744234939e-03,-6.274338413420273153e-02,2.252306716995235436e-01,1.907260371510668406e+00,-1.963569220594608977e-02,-1.187208605053154509e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.800000000000000266e-01,-6.864731543445086459e-03,-6.383806955628784641e-02,2.300545912837921869e-01,1.952004615820387423e+00,-2.265202098728059943e-02,-1.225978596253901598e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.825000000000000289e-01,-7.025705182213153564e-03,-6.494240299060083377e-02,2.349913382786676663e-01,1.997520997443333224e+00,-2.576619925027253538e-02,-1.265485366018477720e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.850000000000000311e-01,-7.189451121938722489e-03,-6.605581059596228599e-02,2.400428325269761687e-01,2.043800819945455594e+00,-2.898004667802896173e-02,-1.305710665977023677e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.875000000000000333e-01,-7.355991279584681887e-03,-6.717766933761291914e-02,2.452109698861938691e-01,2.090833582270247959e+00,-3.229533401087846672e-02,-1.346633575055952381e+00,0.000000000000000000e+00,0.000000000000000000e+00
