time_s,x_m,v_m_s,theta1_rad,omega1_rad_s,theta2_rad,omega2_rad_s,force_N,push_N
2.225000000000000033e-01,-4.539168727805738095e-03,-5.058688158841221499e-02,2.953938977520492171e-01,2.738802898609205894e+00,-3.547732850251238412e-01,-3.415026504253663830e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.250000000000000056e-01,-4.666659054921421662e-03,-5.140454996551904743e-02,3.022969441786887979e-01,2.783586060592482703e+00,-3.633799320206939631e-01,-3.470216688151363638e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.275000000000000078e-01,-4.796187113991133739e-03,-5.221698273248213951e-02,3.093115753242495769e-01,2.828065996734698828e+00,-3.721239799530695058e-01,-3.524940717621238395e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.300000000000000100e-01,-4.927739194996537571e-03,-5.302368803577881679e-02,3.164369987923292271e-01,2.872215544906037366e+00,-3.810042153233482720e-01,-3.579160471490242745e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.325000000000000122e-01,-5.061300396118532420e-03,-5.382420458830596693e-02,3.236723566034074850e-01,2.916009419081771359e+00,-3.900193321541923219e-01,-3.632840109861784406e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.350000000000000144e-01,-5.196854702281540964e-03,-5.461810332285101099e-02,3.310167300157016990e-01,2.959424311008939323e+00,-3.991679378461697181e-01,-3.685946192825384049e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.375000000000000167e-01,-5.334385067459633881e-03,-5.540498874690844011e-02,3.384691445789495545e-01,3.002438974820178963e+00,-4.084485593020437122e-01,-3.738447776022097102e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.399999999999999911e-01,-5.473873499990981537e-03,-5.618449999413627910e-02,3.460285753781508489e-01,3.045034294374809658e+00,-4.178596492606838630e-01,-3.790316482756030503e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.424999999999999933e-01,-5.615301150141257559e-03,-5.695631157243869619e-02,3.536939524241078381e-01,3.087193333389359307e+00,-4.273995927819602136e-01,-3.841526552708117936e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.449999999999999956e-01,-5.758648399162195376e-03,-5.772013381308987306e-02,3.614641661480947343e-01,3.128901368686741513e+00,-4.370667138245586947e-01,-3.892054867653489403e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.474999999999999978e-01,-5.903894949107694155e-03,-5.847571302938093379e-02,3.693380729591241307e-01,3.170145907139377162e+00,-4.468592818600617966e-01,-3.941880954900669920e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,-6.051019912695712773e-03,-5.922283139689544368e-02,3.773145008239962017e-01,3.210916687101974087e+00,-4.567755184687951608e-01,-3.990986969453248268e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.525000000000000022e-01,-6.200001902538459023e-03,-5.996130657063768188e-02,3.853922548325523501e-01,3.251205665320789251e+00,-4.668136038657544340e-01,-4.039357656137866570e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000044e-01,-6.350819119104776124e-03,-6.069099105680957063e-02,3.935701227132272217e-01,3.291006990465608961e+00,-4.769716833082973673e-01,-4.086980293143255949e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.575000000000000067e-01,-6.503449436825732392e-03,-6.141177135903477802e-02,4.018468802670237539e-01,3.330316964557124226e+00,-4.872478733411020890e-01,-4.133844618572026341e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.600000000000000089e-01,-6.657870487805837151e-03,-6.212356692025787497e-02,4.102212966913414971e-01,3.369133993655702319e+00,-4.976402678380482669e-01,-4.179942741719800736e+00,0.000000000000000000e+00,0.000000000000000000e+00
