time_s,x_m,v_m_s,theta1_rad,omega1_rad_s,theta2_rad,omega2_rad_s,force_N,push_N
1.925000000000000044e-01,2.278627346955531402e-02,2.151382520914339735e-01,3.212648399909272090e+00,4.790497271493764364e-01,3.160709608910978741e+00,3.517529982689912016e-01,7.220351445082062725e-01,0.000000000000000000e+00
1.950000000000000067e-01,2.332631445666332598e-02,2.168906263130813972e-01,3.213839602151684183e+00,4.738720659021672388e-01,3.161601841325802909e+00,3.620425401013696587e-01,7.170069808601905459e-01,0.000000000000000000e+00
1.975000000000000089e-01,2.387070718179907375e-02,2.186196791642281145e-01,3.215017562898098369e+00,4.684575345504194965e-01,3.162519866458670226e+00,3.723858862311958395e-01,7.120207661704636148e-01,0.000000000000000000e+00
2.000000000000000111e-01,2.441939362388402188e-02,2.203256387481158374e-01,3.216181697586774302e+00,4.628122533090143209e-01,3.163463809116126235e+00,3.827752515674685552e-01,7.070797342696936161e-01,0.000000000000000000e+00
2.025000000000000133e-01,2.497231634645671883e-02,2.220087437431491340e-01,3.217331437165737995e+00,4.569425053450957286e-01,3.164433774481798967e+00,3.932027239965230625e-01,7.021854028385062785e-01,0.000000000000000000e+00
2.050000000000000155e-01,2.552941851883869587e-02,2.236692398056840947e-01,3.218466228473143786e+00,4.508547176222195696e-01,3.165429847807376351e+00,4.036602712343590471e-01,6.973387643875382791e-01,0.000000000000000000e+00
2.075000000000000178e-01,2.609064392998428072e-02,2.253073761361528149e-01,3.219585534576359986e+00,4.445554423525249210e-01,3.166452094120812522e+00,4.141397477204799005e-01,6.925392131919050343e-01,0.000000000000000000e+00
2.099999999999999922e-01,2.665593699155260551e-02,2.269234010801829404e-01,3.220688835055928845e+00,4.380513345840963968e-01,3.167500557951733242e+00,4.246329015055527178e-01,6.877849902166168761e-01,0.000000000000000000e+00
2.124999999999999944e-01,2.722524273074295592e-02,2.285175579529448997e-01,3.221775626236488943e+00,4.313491306543756343e-01,3.168575263074103532e+00,4.351313811595667880e-01,6.830728878515666125e-01,0.000000000000000000e+00
2.149999999999999967e-01,2.779850677350430635e-02,2.300900822802059986e-01,3.222845421367042107e+00,4.244556322544172366e-01,3.169676212266201443e+00,4.456267427338554410e-01,6.783994256036107728e-01,0.000000000000000000e+00
2.174999999999999989e-01,2.837567532241517740e-02,2.316411991130682135e-01,3.223897750767588111e+00,4.173776907733576236e-01,3.170803387088055647e+00,4.561104567296418999e-01,6.737597568800294257e-01,0.000000000000000000e+00
2.200000000000000011e-01,2.895669512564444381e-02,2.331711193809224980e-01,3.224932161927854590e+00,4.101221878181968705e-01,3.171956747676228705e+00,4.665739150310410088e-01,6.691481202145774798e-01,0.000000000000000000e+00
2.225000000000000033e-01,2.954151343763176604e-02,2.346800365539072342e-01,3.225948219560649033e+00,4.026960169627942232e-01,3.173136232555949121e+00,4.770084378395380020e-01,6.645575980876352595e-01,0.000000000000000000e+00
2.250000000000000056e-01,3.013007797216109979e-02,2.361681245398437878e-01,3.226945505612511589e+00,3.951060703994705436e-01,3.174341758470592190e+00,4.874052806398269100e-01,6.599811140075161342e-01,0.000000000000000000e+00
2.275000000000000078e-01,3.072233685145644294e-02,2.376355355977965156e-01,3.227923619246081177e+00,3.873592256601959272e-01,3.175573220228605553e+00,4.977556411545511761e-01,6.554104932004907180e-01,0.000000000000000000e+00
2.300000000000000100e-01,3.131823854820333514e-02,2.390823974595351620e-01,3.228882176781898483e+00,3.794623292015285032e-01,3.176830490567738252e+00,5.080506662562901399e-01,6.508368596500080372e-01,0.000000000000000000e+00
2.325000000000000122e-01,3.191773182116425939e-02,2.405088107897223326e-01,3.229820811602318820e+00,3.714221813440295450e-01,3.178113420036556835e+00,5.182814588746096351e-01,6.462504690667928431e-01,0.000000000000000000e+00
2.350000000000000144e-01,3.252076564503691286e-02,2.419148475939243148e-01,3.230739174020139881e+00,3.632455249829379396e-01,3.179421836893228548e+00,5.284390849199316342e-01,6.416414512919277335e-01,0.000000000000000000e+00
2.375000000000000167e-01,3.312728913727793628e-02,2.433005496363399855e-01,3.231636931122766399e+00,3.549390343481358956e-01,3.180755547021628438e+00,5.385145801918171937e-01,6.369991174479227025e-01,0.000000000000000000e+00
2.399999999999999911e-01,3.373725147963362730e-02,2.446659263071128132e-01,3.232513766582987724e+00,3.465093015930482689e-01,3.182114333864648703e+00,5.484989572508826017e-01,6.323122671917308368e-01,0.000000000000000000e+00
2.424999999999999933e-01,3.435060183498063469e-02,2.460109527876428726e-01,3.233369380438789076e+00,3.379628245791565511e-01,3.183497958374689851e+00,5.583832122850425073e-01,6.275690821064123792e-01,0.000000000000000000e+00
