time,x,v,theta1,omega1,theta2,omega2,theta3,omega3,force,push
3.277499999999999858e+00,2.693278436490406224e-03,-7.713405735044229911e-03,1.082259829632425605e-03,-7.533642966625280586e-04,1.078728062365026273e-03,-7.355076264643713082e-04,1.075028584050210113e-03,-7.174929081864412196e-04,1.010550842662942539e-02,0.000000000000000000e+00
3.279999999999999805e+00,2.674028491665471526e-03,-7.686558550011966980e-03,1.080375248329598593e-03,-7.542985994424704138e-04,1.076888030341885709e-03,-7.365158165909518450e-04,1.073233496350340863e-03,-7.185750471864247408e-04,1.008778242012535464e-02,0.000000000000000000e+00
3.282500000000000195e+00,2.654845601598479661e-03,-7.659761935157634663e-03,1.078488347343385884e-03,-7.552200524043290548e-04,1.075045494136715870e-03,-7.375109811336380159e-04,1.071435719814220521e-03,-7.196439862445550527e-04,1.007003539847255158e-02,0.000000000000000000e+00
3.285000000000000142e+00,2.635729639815787007e-03,-7.633015928916864375e-03,1.076599158730638791e-03,-7.561287096811798248e-04,1.073200486245686576e-03,-7.384931743026725611e-04,1.069635287373827629e-03,-7.206997796405315970e-04,1.005226765917553722e-02,0.000000000000000000e+00
3.287500000000000089e+00,2.616680479748587345e-03,-7.606320568984175495e-03,1.074707714413040277e-03,-7.570246252748128509e-04,1.071353039029604350e-03,-7.394624501785195458e-04,1.067832231825601363e-03,-7.217424815258205624e-04,1.003447949847678655e-02,0.000000000000000000e+00
3.290000000000000036e+00,2.597697994734761082e-03,-7.579675892316270480e-03,1.072814046177432814e-03,-7.579078530557674560e-04,1.069503184714236822e-03,-7.404188627119250759e-04,1.066026585830762456e-03,-7.227721459237072517e-04,1.001667121136184946e-02,0.000000000000000000e+00
3.292499999999999982e+00,2.578782058020715785e-03,-7.553081935135312619e-03,1.070918185676146680e-03,-7.587784467634269177e-04,1.067650955390636678e-03,-7.413624657239796393e-04,1.064218381915634122e-03,-7.237888267293493159e-04,9.998843091563958119e-03,0.000000000000000000e+00
3.294999999999999929e+00,2.559932542763218924e-03,-7.526538732932197724e-03,1.069020164427327392e-03,-7.596364600060866645e-04,1.065796383015466062e-03,-7.422933129061807730e-04,1.062407652471961247e-03,-7.247925777098315064e-04,9.980995431564207432e-03,0.000000000000000000e+00
3.297499999999999876e+00,2.541149322031220625e-03,-7.500046320469823218e-03,1.067120013815263564e-03,-7.604819462610238820e-04,1.063939499411320098e-03,-7.432114578204967060e-04,1.060594429757231311e-03,-7.257834525042209696e-04,9.963128522597050618e-03,0.000000000000000000e+00
3.299999999999999822e+00,2.522432268807670800e-03,-7.473604731786339869e-03,1.065217765090714338e-03,-7.613149588745653836e-04,1.062080336267050848e-03,-7.441169538994321696e-04,1.058778745894993793e-03,-7.267615046236239502e-04,9.945242654651215153e-03,0.000000000000000000e+00
3.302500000000000213e+00,2.503781255991326289e-03,-7.447214000198401802e-03,1.063313449371236594e-03,-7.621355510621812858e-04,1.060218925138090842e-03,-7.450098544460942093e-04,1.056960632875180665e-03,-7.277267874512440135e-04,9.927338116475295515e-03,0.000000000000000000e+00
3.305000000000000160e+00,2.485196156398551074e-03,-7.420874158304405221e-03,1.061407097641511952e-03,-7.629437759085440970e-04,1.058355297446776817e-03,-7.458902126342596218e-04,1.055140122554425576e-03,-7.286793542424404831e-04,9.909415195577184199e-03,0.000000000000000000e+00
3.307500000000000107e+00,2.466676842765107378e-03,-7.394585237987720203e-03,1.059498740753674192e-03,-7.637396863676000581e-04,1.056489484482672379e-03,-7.467580815084426090e-04,1.053317246656383481e-03,-7.296192581247890486e-04,9.891474178231648984e-03,0.000000000000000000e+00
3.310000000000000053e+00,2.448223187747939397e-03,-7.368347270419912942e-03,1.057588409427634955e-03,-7.645233352626685640e-04,1.054621517402891308e-03,-7.476135139839651432e-04,1.051492036772050257e-03,-7.305465520981421551e-04,9.873515349479361491e-03,0.000000000000000000e+00
3.312500000000000000e+00,2.429835063926948785e-03,-7.342160286063958465e-03,1.055676134251411170e-03,-7.652947752865082998e-04,1.052751427232420656e-03,-7.484565628470270064e-04,1.049664524360081246e-03,-7.314612890346916703e-04,9.855538993132864634e-03,0.000000000000000000e+00
3.314999999999999947e+00,2.411512343806762777e-03,-7.316024314677451595e-03,1.053761945681450747e-03,-7.660540590013867378e-04,1.050879244864443398e-03,-7.492872807547768053e-04,1.047834740747111311e-03,-7.323635216790322019e-04,9.837545391776905679e-03,0.000000000000000000e+00
3.317499999999999893e+00,2.393254899818492328e-03,-7.289939385315799721e-03,1.051845874042959357e-03,-7.668012388391729460e-04,1.049005001060660447e-03,-7.501057202353854803e-04,1.046002717128073157e-03,-7.332533026482251741e-04,9.819534826774736769e-03,0.000000000000000000e+00
3.319999999999999840e+00,2.375062604321484180e-03,-7.263905526335412075e-03,1.049927949530225476e-03,-7.675363671014328888e-04,1.047128726451613959e-03,-7.509119336881190558e-04,1.044168484566516085e-03,-7.341306844318642045e-04,9.801507578268184306e-03,0.000000000000000000e+00
3.322499999999999787e+00,2.356935329605065136e-03,-7.237922765396883826e-03,1.048008202206946729e-03,-7.682594959594812520e-04,1.045250451537008693e-03,-7.517059733834135582e-04,1.042332073994924535e-03,-7.349957193921419999e-04,9.783463925182103726e-03,0.000000000000000000e+00
3.325000000000000178e+00,2.338872947890276773e-03,-7.211991129468168019e-03,1.046086662006554934e-03,-7.689706774544797802e-04,1.043370206686034451e-03,-7.524878914629506933e-04,1.040493516215036836e-03,-7.358484597639174682e-04,9.765404145227626898e-03,0.000000000000000000e+00
3.327500000000000124e+00,2.320875331331602801e-03,-7.186110644827740576e-03,1.044163358732541798e-03,-7.696699634975188086e-04,1.041488022137687436e-03,-7.532577399397341741e-04,1.038652841898163532e-03,-7.366889576547843484e-04,9.747328514904715635e-03,0.000000000000000000e+00
3.330000000000000071e+00,2.302942352018689902e-03,-7.160281337067751425e-03,1.042238322058783957e-03,-7.703574058697230812e-04,1.039603928001092258e-03,-7.540155706981678920e-04,1.036810081585504617e-03,-7.375172650451408164e-04,9.729237309505062159e-03,0.000000000000000000e+00
3.332500000000000018e+00,2.285073881978058608e-03,-7.134503231097179092e-03,1.040311581529867156e-03,-7.710330562223080206e-04,1.037717954255823081e-03,-7.547614354941344127e-04,1.034965265688468292e-03,-7.383334337882600665e-04,9.711130803116030386e-03,0.000000000000000000e+00
3.334999999999999964e+00,2.267269793174808094e-03,-7.108776351144963611e-03,1.038383166561411726e-03,-7.716969660766898834e-04,1.035830130752225190e-03,-7.554953859550744485e-04,1.033118424488988635e-03,-7.391375156103621941e-04,9.693009268622251873e-03,0.000000000000000000e+00
3.337499999999999911e+00,2.249529957514311441e-03,-7.083100720763143773e-03,1.036453106440396758e-03,-7.723491868245602448e-04,1.033940487211735485e-03,-7.562174735800676314e-04,1.031269588139842623e-03,-7.399295621106865119e-04,9.674872977710455291e-03,0.000000000000000000e+00
3.339999999999999858e+00,2.231854246843904821e-03,-7.057476362829974426e-03,1.034521430325483632e-03,-7.729897697279886721e-04,1.032049053227203621e-03,-7.569277497399146950e-04,1.029418786664967802e-03,-7.407096247615654926e-04,9.656722200870215822e-03,0.000000000000000000e+00
3.342499999999999805e+00,2.214242532954568011e-03,-7.031903299553046369e-03,1.032588167247341059e-03,-7.736187659194982942e-04,1.030155858263212499e-03,-7.576262656772188991e-04,1.027566049959779309e-03,-7.414777549084995787e-04,9.638557207399409132e-03,0.000000000000000000e+00
3.345000000000000195e+00,2.196694687582596232e-03,-7.006381552472388911e-03,1.030653346108967956e-03,-7.742362264021684752e-04,1.028260931656398754e-03,-7.583130725064710304e-04,1.025711407791487324e-03,-7.422340037702324263e-04,9.620378265405460372e-03,0.000000000000000000e+00
3.347500000000000142e+00,2.179210582411266785e-03,-6.980911142463570689e-03,1.028716995686017191e-03,-7.748422020497180811e-04,1.026364302615772597e-03,-7.589882212141331030e-04,1.023854889799413444e-03,-7.429784224388283169e-04,9.602185641809757310e-03,0.000000000000000000e+00
3.350000000000000089e+00,2.161790089072494411e-03,-6.955492089740783999e-03,1.026779144627119108e-03,-7.754367436066159601e-04,1.024466000223038303e-03,-7.596517626587243359e-04,1.021996525495307267e-03,-7.437110618797491361e-04,9.583979602349246285e-03,0.000000000000000000e+00
3.352500000000000036e+00,2.144433079148482316e-03,-6.930124413859933483e-03,1.024839821454204400e-03,-7.760199016881604147e-04,1.022566053432913619e-03,-7.603037475709076721e-04,1.020136344263663196e-03,-7.444319729319334115e-04,9.565760411580304101e-03,0.000000000000000000e+00
3.354999999999999982e+00,2.127139424173363647e-03,-6.904808133721705710e-03,1.022899054562826770e-03,-7.765917267805722262e-04,1.020664491073449386e-03,-7.609442265535770571e-04,1.018274375362035727e-03,-7.451412063078758936e-04,9.547528332881874413e-03,0.000000000000000000e+00
3.357499999999999929e+00,2.109908995634836044e-03,-6.879543267574634441e-03,1.020956872222485807e-03,-7.771522692411029663e-04,1.018761341846348726e-03,-7.615732500819459095e-04,1.016410647921356684e-03,-7.458388125937083285e-04,9.529283628458215527e-03,0.000000000000000000e+00
3.359999999999999876e+00,2.092741664975787067e-03,-6.854329833018158076e-03,1.019013302576948559e-03,-7.777015792981191314e-04,1.016856634327286237e-03,-7.621908685036367847e-04,1.014545190946250291e-03,-7.465248422492809901e-04,9.511026559341675957e-03,0.000000000000000000e+00
3.362499999999999822e+00,2.075637303595914002e-03,-6.829167847005667563e-03,1.017068373644572843e-03,-7.782397070512166344e-04,1.014950396966226957e-03,-7.627971320387713638e-04,1.012678033315348673e-03,-7.471993456082450793e-04,9.492757385396122238e-03,0.000000000000000000e+00
3.365000000000000213e+00,2.058595782853335412e-03,-6.804057325847548236e-03,1.015122113318627731e-03,-7.787667024713030954e-04,1.013042658087744911e-03,-7.633920907800620685e-04,1.010809203781607791e-03,-7.478623728781365332e-04,9.474476365319686733e-03,0.000000000000000000e+00
3.367500000000000160e+00,2.041616974066194461e-03,-6.778998285214212112e-03,1.013174549367616218e-03,-7.792826154007034432e-04,1.011133445891341425e-03,-7.639757946929037844e-04,1.008938730972622298e-03,-7.485139741404603754e-04,9.456183756648042782e-03,0.000000000000000000e+00
3.370000000000000107e+00,2.024700748514254856e-03,-6.753990740139118910e-03,1.011225709435595917e-03,-7.797874955532674681e-04,1.009222788451763454e-03,-7.645482936154672114e-04,1.007066643390940172e-03,-7.491541993507760434e-04,9.437879815756819446e-03,0.000000000000000000e+00
3.372500000000000053e+00,2.007846977440489854e-03,-6.729034705021797944e-03,1.009275621042500428e-03,-7.802813925144536306e-04,1.007310713719321250e-03,-7.651096372587930803e-04,1.005192969414378220e-03,-7.497830983387840159e-04,9.419564797865834227e-03,0.000000000000000000e+00
3.375000000000000000e+00,1.991055532052663467e-03,-6.704130193630849187e-03,1.007324311584459819e-03,-7.807643557414548291e-04,1.005397249520206685e-03,-7.656598752068868039e-04,1.003317737296336061e-03,-7.504007208084129826e-04,9.401238957040550237e-03,0.000000000000000000e+00
3.377499999999999947e+00,1.974326283524902980e-03,-6.679277219106946953e-03,1.005371808334121772e-03,-7.812364345632876296e-04,1.003482423556809836e-03,-7.661990569168143205e-04,1.001440975166110765e-03,-7.510071163379078820e-04,9.382902546197266491e-03,0.000000000000000000e+00
3.379999999999999893e+00,1.957659102999266282e-03,-6.654475793965828820e-03,1.003418138440971205e-03,-7.816976781809058901e-04,1.001566263408037094e-03,-7.667272317187990216e-04,9.995627110292106161e-04,-7.516023343799193472e-04,9.364555817102077073e-03,0.000000000000000000e+00
3.382499999999999840e+00,1.941053861587300079e-03,-6.629725930101281958e-03,1.001463328931650977e-03,-7.821481356672907491e-04,9.996487965296275285e-04,-7.672444488163192213e-04,9.976829727676693200e-04,-7.521864242615936957e-04,9.346199020379433731e-03,0.000000000000000000e+00
3.384999999999999787e+00,1.924510430371590732e-03,-6.605027638788115579e-03,9.995074067102808612e-04,-7.825878559675758517e-04,9.977300502544696973e-04,-7.677507572862070362e-04,9.958017881403593338e-04,-7.527594351846637845e-04,9.327832405509425828e-03,0.000000000000000000e+00
3.387500000000000178e+00,1.908028680407308384e-03,-6.580380930685129047e-03,9.975503985587780374e-04,-7.830168878991337596e-04,9.958100517929186629e-04,-7.682462060787471556e-04,9.939191847833056363e-04,-7.533214162255411680e-04,9.309456220835427009e-03,0.000000000000000000e+00
3.390000000000000124e+00,1.891608482723742841e-03,-6.555785815838070449e-03,9.955923311371754104e-04,-7.834352801517006351e-04,9.938888282331117142e-04,-7.687308440177776725e-04,9.920351902099986286e-04,-7.538724163354085803e-04,9.291070713564802963e-03,0.000000000000000000e+00
3.392500000000000071e+00,1.875249708325832940e-03,-6.531242303682589963e-03,9.936332309839412350e-04,-7.838430812874677472e-04,9.919664065412843023e-04,-7.692047198007908064e-04,9.901498318117072511e-04,-7.544124843403139354e-04,9.272676129771464937e-03,0.000000000000000000e+00
3.395000000000000018e+00,1.858952228195687910e-03,-6.506750403047175876e-03,9.916731245162974367e-04,-7.842403397412198163e-04,9.900428135620861943e-04,-7.696678819990354680e-04,9.882631368577916679e-04,-7.549416689412645444e-04,9.254272714400782474e-03,0.000000000000000000e+00
3.397499999999999964e+00,1.842715913294101565e-03,-6.482310122156096678e-03,9.897120380305383675e-04,-7.846271038204124257e-04,9.881180760188967589e-04,-7.701203790576196086e-04,9.863751324960155168e-04,-7.554600187143231758e-04,9.235860711270277301e-03,0.000000000000000000e+00
3.399999999999999911e+00,1.826540634562059560e-03,-6.457921468632323199e-03,9.877499977023484774e-04,-7.850034217052981149e-04,9.861922205141398189e-04,-7.705622592956140864e-04,9.844858457528585932e-04,-7.559675821107037907e-04,9.217440363074938525e-03,0.000000000000000000e+00
3.402499999999999858e+00,1.810426262922238631e-03,-6.433584449500447285e-03,9.857870295871206355e-04,-7.853693414490461834e-04,9.842652735295993709e-04,-7.709935709061577257e-04,9.825953035338284500e-04,-7.564644074568690124e-04,9.199011911388263463e-03,0.000000000000000000e+00
3.404999999999999805e+00,1.794372669280498668e-03,-6.409299071189594396e-03,9.838231596202735851e-04,-7.857249109778321377e-04,9.823372614267337870e-04,-7.714143619565619423e-04,9.807035326237724306e-04,-7.569505429546283552e-04,9.180575596665560556e-03,0.000000000000000000e+00
3.407500000000000195e+00,1.778379724527368293e-03,-6.385065339536324935e-03,9.818584136175689640e-04,-7.860701780909735417e-04,9.804082104469900166e-04,-7.718246803884177545e-04,9.788105596871892692e-04,-7.574260366812369952e-04,9.162131658249236810e-03,0.000000000000000000e+00
3.410000000000000142e+00,1.762447299539522411e-03,-6.360883259787524294e-03,9.798928172754289758e-04,-7.864051904610437497e-04,9.784781467121184389e-04,-7.722245740177022515e-04,9.769164112685396056e-04,-7.578909365894957338e-04,9.143680334367104701e-03,0.000000000000000000e+00
3.412500000000000089e+00,1.746575265181252818e-03,-6.336752836603296371e-03,9.779263961712525433e-04,-7.867299956339691589e-04,9.765470962244861969e-04,-7.726140905348871223e-04,9.750211137925580192e-04,-7.583452905078515030e-04,9.125221862140805995e-03,0.000000000000000000e+00
3.415000000000000036e+00,1.730763492305931444e-03,-6.312674074059834543e-03,9.759591757637317870e-04,-7.870446410291698312e-04,9.746150848673911828e-04,-7.729932775050472925e-04,9.731246935645631105e-04,-7.587891461404988472e-04,9.106756477584132536e-03,0.000000000000000000e+00
3.417499999999999982e+00,1.715011851757466651e-03,-6.288646975652298701e-03,9.739911813931685040e-04,-7.873491739396466620e-04,9.726821384053750469e-04,-7.733621823679701036e-04,9.712271767707682333e-04,-7.592225510674825966e-04,9.088284415608882671e-03,0.000000000000000000e+00
3.419999999999999929e+00,1.699320214371752378e-03,-6.264671544297670605e-03,9.720224382817897789e-04,-7.876436415321235200e-04,9.707482824845365321e-04,-7.737208524382660100e-04,9.693285894785917938e-04,-7.596455527448006499e-04,9.069805910026526585e-03,0.000000000000000000e+00
3.422499999999999876e+00,1.683688450978109699e-03,-6.240747782337612709e-03,9.700529715340635954e-04,-7.879280908471570765e-04,9.688135426328442663e-04,-7.740693349054798182e-04,9.674289576369670069e-04,-7.600581985045084914e-04,9.051321193551675748e-03,0.000000000000000000e+00
3.424999999999999822e+00,1.668116432400721652e-03,-6.216875691541312240e-03,9.680828061370143388e-04,-7.882025687992546582e-04,9.668779442604492295e-04,-7.744076768342025765e-04,9.655283070766518694e-04,-7.604605355548234909e-04,9.032830497804969494e-03,0.000000000000000000e+00
3.427500000000000213e+00,1.652604029460060919e-03,-6.193055273108320075e-03,9.661119669605372148e-04,-7.884671221769929675e-04,9.649415126599968952e-04,-7.747359251641844401e-04,9.636266635105383751e-04,-7.608526109802309393e-04,9.014334053315406492e-03,0.000000000000000000e+00
3.430000000000000160e+00,1.637151112974310780e-03,-6.169286527671380069e-03,9.641404787577135356e-04,-7.887217976431405968e-04,9.630042730069393727e-04,-7.750541267104481876e-04,9.617240525339621621e-04,-7.612344717415905166e-04,8.995832089524216646e-03,0.000000000000000000e+00
3.432500000000000107e+00,1.621757553760777614e-03,-6.145569455299250590e-03,9.621683661651248129e-04,-7.889666417347849896e-04,9.610662503598470068e-04,-7.753623281634037124e-04,9.598204996250108605e-04,-7.616061646762435199e-04,8.977324834787483998e-03,0.000000000000000000e+00
3.435000000000000053e+00,1.606423222637298623e-03,-6.121904055499519971e-03,9.601956537031667432e-04,-7.892017008634451963e-04,9.591274696607198684e-04,-7.756605760889631650e-04,9.579160301448330899e-04,-7.619677364981207414e-04,8.958812516378283908e-03,0.000000000000000000e+00
3.437500000000000000e+00,1.591147990423640024e-03,-6.098290327221413294e-03,9.582223657763629760e-04,-7.894270213151997027e-04,9.571879557352984879e-04,-7.759489169286567459e-04,9.560106693379468064e-04,-7.623192337978519726e-04,8.940295360491137822e-03,0.000000000000000000e+00
3.439999999999999947e+00,1.575931727942890244e-03,-6.074728268858589630e-03,9.562485266736787731e-04,-7.896426492508085105e-04,9.552477332933751288e-04,-7.762273969997495826e-04,9.541044423325475412e-04,-7.626607030428750756e-04,8.921773592243525952e-03,0.000000000000000000e+00
3.442499999999999893e+00,1.560774306022845318e-03,-6.051217878251930610e-03,9.542741605688340178e-04,-7.898486307058444345e-04,9.533068269291039782e-04,-7.764960624953590402e-04,9.521973741408158807e-04,-7.629921905775468964e-04,8.903247435679537136e-03,0.000000000000000000e+00
3.444999999999999840e+00,1.545675595497386689e-03,-6.027759152692326386e-03,9.522992915206158994e-04,-7.900450115908043414e-04,9.513652611213116624e-04,-7.767549594845733329e-04,9.502894896592253794e-04,-7.633137426232542875e-04,8.884717113773060726e-03,0.000000000000000000e+00
3.447499999999999787e+00,1.530635467207853593e-03,-6.004352088923446858e-03,9.503239434731917045e-04,-7.902318376912476029e-04,9.494230602338068949e-04,-7.770041339125699194e-04,9.483808136688497148e-04,-7.636254052785263228e-04,8.866182848429590702e-03,0.000000000000000000e+00
3.450000000000000178e+00,1.515653792004406772e-03,-5.980996683144512022e-03,9.483481402564207432e-04,-7.904091546679106956e-04,9.474802485156901249e-04,-7.772436316007356322e-04,9.464713708356697333e-04,-7.639272245191470545e-04,8.847644860490680441e-03,0.000000000000000000e+00
3.452500000000000124e+00,1.500730440747387187e-03,-5.957692931013044979e-03,9.463719055861664897e-04,-7.905770080568554114e-04,9.455368501016630763e-04,-7.774734982467874575e-04,9.445611857108800625e-04,-7.642192461982690293e-04,8.829103369735816220e-03,0.000000000000000000e+00
3.455000000000000071e+00,1.485865284308665862e-03,-5.934440827647628411e-03,9.443952630646079661e-04,-7.907354432695772777e-04,9.435928890123375292e-04,-7.776937794248933158e-04,9.426502827311956153e-04,-7.645015160465277798e-04,8.810558594884887462e-03,0.000000000000000000e+00
3.457500000000000018e+00,1.471058193572988282e-03,-5.911240367630643706e-03,9.424182361805509079e-04,-7.908845055931399987e-04,9.416483891545443172e-04,-7.779045205857939259e-04,9.407386862191577685e-04,-7.647740796721568587e-04,8.792010753602627626e-03,0.000000000000000000e+00
3.459999999999999964e+00,1.456309039439311224e-03,-5.888091545011008357e-03,9.404408483097389301e-04,-7.910242401903058848e-04,9.397033743216414575e-04,-7.781057670569257534e-04,9.388264203834402162e-04,-7.650369825611039567e-04,8.773460062499988110e-03,0.000000000000000000e+00
3.462499999999999911e+00,1.441617692822133503e-03,-5.864994353306902074e-03,9.384631227151639344e-04,-7.911546920996660650e-04,9.377578681938223901e-04,-7.782975640425447185e-04,9.369135093191544982e-04,-7.652902700771472373e-04,8.754906737137996275e-03,0.000000000000000000e+00
3.464999999999999858e+00,1.426984024652818697e-03,-5.841948785508485099e-03,9.364850825473764080e-04,-7.912759062357690738e-04,9.358118943384237821e-04,-7.784799566238497946e-04,9.349999770081553110e-04,-7.655339874620126477e-04,8.736350992031474694e-03,0.000000000000000000e+00
3.467499999999999805e+00,1.412407905880912456e-03,-5.818954834080611316e-03,9.345067508447953966e-04,-7.913879273892569181e-04,9.338654762102330080e-04,-7.786529897591082340e-04,9.330858473193454940e-04,-7.657681798354925304e-04,8.717793040648458280e-03,0.000000000000000000e+00
3.470000000000000195e+00,1.397889207475451999e-03,-5.796012490965531810e-03,9.325281505340180443e-04,-7.914908002269925797e-04,9.319186371517951956e-04,-7.788167082837810099e-04,9.311711440089805820e-04,-7.659928921955638011e-04,8.699233095417563399e-03,0.000000000000000000e+00
3.472500000000000142e+00,1.383427800426269543e-03,-5.773121747585589769e-03,9.305493044301289167e-04,-7.915845692921989014e-04,9.299714003937203802e-04,-7.789711569106490176e-04,9.292558907209734660e-04,-7.662081694185079702e-04,8.680671367727973986e-03,0.000000000000000000e+00
3.475000000000000089e+00,1.369023555745288142e-03,-5.750282594845908431e-03,9.285702352370091067e-04,-7.916692790045833789e-04,9.280237890549897922e-04,-7.791163802299402516e-04,9.273401109871982949e-04,-7.664140562590312719e-04,8.662108067933882438e-03,0.000000000000000000e+00
3.477500000000000036e+00,1.354676344467812101e-03,-5.727495023137072101e-03,9.265909655476444731e-04,-7.917449736604827929e-04,9.260758261432620354e-04,-7.792524227094574157e-04,9.254238282277941607e-04,-7.666105973503858787e-04,8.643543405354878195e-03,0.000000000000000000e+00
3.479999999999999982e+00,1.340386037653809375e-03,-5.704759022337798496e-03,9.246115178444343132e-04,-7.918116974329865920e-04,9.241275345551792659e-04,-7.793793286947061846e-04,9.235070657514688917e-04,-7.667978372044913313e-04,8.624977588282428664e-03,0.000000000000000000e+00
3.482499999999999929e+00,1.326152506389188541e-03,-5.682074581817601541e-03,9.226319144994988425e-04,-7.918694943720880298e-04,9.221789370766725032e-04,-7.794971424090246575e-04,9.215898467558019790e-04,-7.669758202120571626e-04,8.606410823980101266e-03,0.000000000000000000e+00
3.484999999999999876e+00,1.311975621787067961e-03,-5.659441690439452437e-03,9.206521777749873247e-04,-7.919184084048047287e-04,9.202300563832670503e-04,-7.796059079537123781e-04,9.196721943275476107e-04,-7.671445906427058455e-04,8.587843318687726768e-03,0.000000000000000000e+00
3.487499999999999822e+00,1.297855254989038884e-03,-5.636860336562422510e-03,9.186723298233847928e-04,-7.919584833353275405e-04,9.182809150403873711e-04,-7.797056693081616313e-04,9.177541314429369474e-04,-7.673041926450970430e-04,8.569275277623425446e-03,0.000000000000000000e+00
3.490000000000000213e+00,1.283791277166422030e-03,-5.614330508044331272e-03,9.166923926878194203e-04,-7.919897628451482655e-04,9.163315355036616427e-04,-7.797964703299876564e-04,9.158356809679807234e-04,-7.674546702470517491e-04,8.550706904986798973e-03,0.000000000000000000e+00
3.492500000000000160e+00,1.269783559521517466e-03,-5.591852192244374520e-03,9.147123883023686999e-04,-7.920122904932046107e-04,9.143819401192261999e-04,-7.798783547551611361e-04,9.139168656587710882e-04,-7.675960673556777311e-04,8.532138403962094553e-03,0.000000000000000000e+00
3.495000000000000107e+00,1.255831973288847958e-03,-5.569425376025754180e-03,9.127323384923659473e-04,-7.920261097160148471e-04,9.124321511240292195e-04,-7.799513661981401441e-04,9.119977081617830147e-04,-7.677284277574952971e-04,8.513569976721244159e-03,0.000000000000000000e+00
3.497500000000000053e+00,1.241936389736395191e-03,-5.547050045758293406e-03,9.107522649747059381e-04,-7.920312638278251532e-04,9.104821906461346226e-04,-7.800155481520035022e-04,9.100782310141759248e-04,-7.678517951185642558e-04,8.495001824425182924e-03,0.000000000000000000e+00
3.500000000000000000e+00,1.228096680166830545e-03,-5.524726187321049933e-03,9.087721893581506526e-04,-7.920277960207365749e-04,9.085320807050252176e-04,-7.800709439885843534e-04,9.081584566440944464e-04,-7.679662129846104432e-04,8.476434147228942284e-03,0.000000000000000000e+00
3.502499999999999947e+00,1.214312715918738515e-03,-5.502453786104916436e-03,9.067921331436343702e-04,-7.920157493648546454e-04,9.065818432119055175e-04,-7.801175969586046036e-04,9.062384073709691713e-04,-7.680717247811546340e-04,8.457867144282593674e-03,0.000000000000000000e+00
3.504999999999999893e+00,1.200584368367833615e-03,-5.480232827015215670e-03,9.048121177245683306e-04,-7.919951668084362949e-04,9.046314999700045580e-04,-7.801555501918099045e-04,9.043181054058170880e-04,-7.681683738136402609e-04,8.439301013736189017e-03,0.000000000000000000e+00
3.507499999999999840e+00,1.186911508928171653e-03,-5.458063294474289548e-03,9.028321643871453943e-04,-7.919660911780183280e-04,9.026810726748780642e-04,-7.801848466971053955e-04,9.023975728515414713e-04,-7.682562032675634102e-04,8.420735952739732966e-03,0.000000000000000000e+00
3.509999999999999787e+00,1.173294009053353409e-03,-5.435945172424076072e-03,9.008522943106439442e-04,-7.919285651785749587e-04,9.007305829147104013e-04,-7.802055293626919885e-04,9.004768317032316649e-04,-7.683352562086020587e-04,8.402172157448414835e-03,0.000000000000000000e+00
3.512500000000000178e+00,1.159731740237722464e-03,-5.413878444328685396e-03,8.988725285677318967e-04,-7.918826313936406505e-04,8.987800521706163078e-04,-7.802176409562034103e-04,8.985559038484625376e-04,-7.684055755827473707e-04,8.383609823024842922e-03,0.000000000000000000e+00
3.515000000000000124e+00,1.146224574017557169e-03,-5.391863093176961150e-03,8.968928881247699523e-04,-7.918283322854740474e-04,8.968295018169417619e-04,-7.802212241248434633e-04,8.966348110675933982e-04,-7.684672042164342361e-04,8.365049143641778429e-03,0.000000000000000000e+00
3.517500000000000071e+00,1.132772381972255030e-03,-5.369899101485035679e-03,8.949133938421145219e-04,-7.917657101952009805e-04,8.948789531215653893e-04,-7.802163213955246946e-04,8.947135750340666927e-04,-7.685201848166736509e-04,8.346490312483995089e-03,0.000000000000000000e+00
3.520000000000000018e+00,1.119375035725511235e-03,-5.347986451298884433e-03,8.929340664744205448e-04,-7.916948073429362241e-04,8.929284272461984620e-04,-7.802029751750063063e-04,8.927922173147065940e-04,-7.685645599711850989e-04,8.327933521752789447e-03,0.000000000000000000e+00
3.522499999999999964e+00,1.106032406946491327e-03,-5.326125124196862126e-03,8.909549266709436552e-04,-7.916156658279646652e-04,8.909779452466856566e-04,-7.801812277500346686e-04,8.908707593700168322e-04,-7.686003721485295832e-04,8.309378962667840485e-03,0.000000000000000000e+00
3.524999999999999911e+00,1.092744367350996721e-03,-5.304315101292238904e-03,8.889759949758423499e-04,-7.915283276288581811e-04,8.890275280733046185e-04,-7.801511212874824228e-04,8.889492225544787414e-04,-7.686276636982434162e-04,8.290826825470110073e-03,0.000000000000000000e+00
3.527499999999999858e+00,1.079510788702624582e-03,-5.282556363235727838e-03,8.869972918284793964e-04,-7.914328346036325233e-04,8.870771965710653106e-04,-7.801126978344895355e-04,8.870276281168482232e-04,-7.686464768509727701e-04,8.272277299425090380e-03,0.000000000000000000e+00
3.529999999999999805e+00,1.066331542813920554e-03,-5.260848890218002005e-03,8.850188375637229156e-04,-7.913292284898975877e-04,8.851269714800095783e-04,-7.800659993186045710e-04,8.851059972004532515e-04,-7.686568537186084420e-04,8.253730572824594103e-03,0.000000000000000000e+00
