time_s,x_m,v_m_s,theta_rad,omega_rad_s,controller_force_N,disturbance_N
4.000000000000000222e-01,9.040853612371202441e-02,3.261378331262443919e-01,1.755106999357864198e-02,-1.965357289822549647e-01,7.578610305766209088e-02,0.000000000000000000e+00
4.050000000000000266e-01,9.203941114918283428e-02,3.262014783797972939e-01,1.657224369774911929e-02,-1.949893967060425670e-01,6.360520892895393796e-02,0.000000000000000000e+00
4.100000000000000311e-01,9.367044485934859777e-02,3.262014938809714160e-01,1.560122870999067907e-02,-1.934114513294202531e-01,5.161386348791763279e-02,0.000000000000000000e+00
4.150000000000000355e-01,9.530132190009263371e-02,3.261389957853202404e-01,1.463817944178088387e-02,-1.918033485968979879e-01,3.981081139257458545e-02,0.000000000000000000e+00
4.199999999999999845e-01,9.693173247251658797e-02,3.260150900206046365e-01,1.368324311332022591e-02,-1.901665093806925722e-01,2.819477972883277506e-02,0.000000000000000000e+00
4.249999999999999889e-01,9.856137228174459419e-02,3.258308722647119127e-01,1.273655992631246917e-02,-1.885023203117171808e-01,1.676447891781818189e-02,0.000000000000000000e+00
4.299999999999999933e-01,1.001899424856267096e-01,3.255874279273687777e-01,1.179826323361184148e-02,-1.868121344018708885e-01,5.518603600151106292e-03,0.000000000000000000e+00
4.349999999999999978e-01,1.018171496433600276e-01,3.252858321355432403e-01,1.086847970578029045e-02,-1.850972716577452548e-01,-5.544166502562508647e-03,0.000000000000000000e+00
4.400000000000000022e-01,1.034427056640459114e-01,3.249271497224290872e-01,9.947329494597423327e-03,-1.833590196858584376e-01,-1.642516574874219870e-02,0.000000000000000000e+00
4.450000000000000067e-01,1.050663277552008612e-01,3.245124352199087459e-01,9.034926393565245045e-03,-1.815986342895210548e-01,-2.712574176005166926e-02,0.000000000000000000e+00
4.500000000000000111e-01,1.066877383712381278e-01,3.240427328543893926e-01,8.131377995449278959e-03,-1.798173400574321346e-01,-3.764725462651352661e-02,0.000000000000000000e+00
4.550000000000000155e-01,1.083066651619368215e-01,3.235190765459093343e-01,7.236785846897192051e-03,-1.780163309440980779e-01,-4.799107613319908427e-02,0.000000000000000000e+00
4.600000000000000200e-01,1.099228409209143803e-01,3.229424899104110791e-01,6.351245600175574324e-03,-1.761967708421635082e-01,-5.815858900816528454e-02,0.000000000000000000e+00
4.650000000000000244e-01,1.115360035341182166e-01,3.223139862650798992e-01,5.474847162065117970e-03,-1.743597941467376899e-01,-6.815118619129623134e-02,0.000000000000000000e+00
4.700000000000000289e-01,1.131458959283514892e-01,3.216345686366468559e-01,4.607674839953997820e-03,-1.725065063117971476e-01,-7.797027012370316701e-02,0.000000000000000000e+00
4.750000000000000333e-01,1.147522660198475597e-01,3.209052297725569214e-01,3.749807485168895477e-03,-1.706379843987412270e-01,-8.761725205732839861e-02,0.000000000000000000e+00
4.799999999999999822e-01,1.163548666629072720e-01,3.201269521549039987e-01,2.901318633582703616e-03,-1.687552776171744040e-01,-9.709355138439457189e-02,0.000000000000000000e+00
4.849999999999999867e-01,1.179534555986126027e-01,3.193007080170363055e-01,2.062276643537606056e-03,-1.668594078579865025e-01,-1.064005949863315870e-01,0.000000000000000000e+00
4.899999999999999911e-01,1.195477954036298501e-01,3.184274593627368644e-01,1.232744831121866235e-03,-1.649513702187994924e-01,-1.155398166018136719e-01,0.000000000000000000e+00
4.949999999999999956e-01,1.211376534391149368e-01,3.175081579878852867e-01,4.127816028383289289e-04,-1.630321335218475609e-01,-1.245126562135369097e-01,0.000000000000000000e+00
5.000000000000000000e-01,1.227228017997330639e-01,3.165437455045091997e-01,-3.975594142977003330e-04,-1.611026408243552699e-01,-1.333205594533584670e-01,0.000000000000000000e+00
5.050000000000000044e-01,1.243030172628043495e-01,3.155351533671349462e-01,-1.198229245193842100e-03,-1.591638099214772450e-01,-1.419649770254254872e-01,0.000000000000000000e+00
5.100000000000000089e-01,1.258780812375868696e-01,3.144833029013488490e-01,-1.989183441612262220e-03,-1.572165338418612113e-01,-1.504473641469149525e-01,0.000000000000000000e+00
5.150000000000000133e-01,1.274477797147077762e-01,3.133891053344825539e-01,-2.770381959560791214e-03,-1.552616813358956571e-01,-1.587691800060079261e-01,0.000000000000000000e+00
5.200000000000000178e-01,1.290119032157529821e-01,3.122534618283375196e-01,-3.541789039107119934e-03,-1.533000973567018588e-01,-1.669318872367235307e-01,0.000000000000000000e+00
5.250000000000000222e-01,1.305702467430254754e-01,3.110772635138654985e-01,-4.303373086579938625e-03,-1.513326035339299380e-01,-1.749369514102326884e-01,0.000000000000000000e+00
5.300000000000000266e-01,1.321226097294816437e-01,3.098613915277239617e-01,-5.055106559121191369e-03,-1.493599986404177127e-01,-1.827858405422834176e-01,0.000000000000000000e+00
5.350000000000000311e-01,1.336687959888549493e-01,3.086067170506273660e-01,-5.796965851553900588e-03,-1.473830590517708761e-01,-1.904800246163601551e-01,0.000000000000000000e+00
5.400000000000000355e-01,1.352086136659757243e-01,3.073141013474164351e-01,-6.528931185530320244e-03,-1.454025391989227922e-01,-1.980209751222136161e-01,0.000000000000000000e+00
5.450000000000000400e-01,1.367418751872953864e-01,3.059843958087706817e-01,-7.250986500925456560e-03,-1.434191720137321102e-01,-2.054101646093883238e-01,0.000000000000000000e+00
5.500000000000000444e-01,1.382683972116231785e-01,3.046184419944902300e-01,-7.963119349441293016e-03,-1.414336693676762347e-01,-2.126490662553909283e-01,0.000000000000000000e+00
5.550000000000000488e-01,1.397880005810831494e-01,3.032170716782756070e-01,-8.665320790387343042e-03,-1.394467225036990221e-01,-2.197391534481342723e-01,0.000000000000000000e+00
